product_id,brand,fixed_price,discounted_price,url,colors,sizes,rank_score,top,middle,small,product_info,fitting_info,additional_info,brand2
O22E5NPCM29WM,O'2nd,318000,318000,"['/O2/2E/SS/O22E5NPCM29WM_DM_W01.jpg?rs=684X1032', '/O2/2E/SS/O22E5NPCM29WM_DM_W02.jpg?rs=684X1032', '/O2/2E/SS/O22E5NPCM29WM_DM_W03.jpg?rs=684X1032', '/O2/2E/SS/O22E5NPCM29WM_DM_W04.jpg?rs=684X1032', '/O2/2E/SS/O22E5NPCM29WM_DM_W05.jpg?rs=684X1032', '/O2/2E/SS/O22E5NPCM29WM_DM_W06.jpg?rs=684X1032', '/O2/2E/SS/O22E5NPCM29WM_DM_W07.jpg?rs=684X1032', '/O2/2E/SS/O22E5NPCM29WM_DM_W08.jpg?rs=684X1032']",['DENIM'],"['61', '64', '67']",0.4444444444444444,여성,팬츠,데님,"밑단까지 여유롭게 떨어지는 와이드 실루엣으로 편안한 착용감을 자랑하는 팬츠입니다. 앞면에 셔링을 더해 볼륨감 있는 실루엣을 자아내며, 힙 포켓 한쪽에 꽃 모티브와 자수 레터링을 더해 포인트를 주었습니다. 100% 면 소재를 사용하여 가볍고 편안한 착용감을 전해주며, 같은 소재로 제작한 데님 탑과 셋업하여 캐주얼하게 스타일링 하기 좋은 아이템입니다.","173cm, 55 사이즈 모델이 64 사이즈 착용","['100% 면 소재', '앞면에 버튼과 지퍼 클로징', '양옆과 힙에 포켓']",O'2nd
SJ2E5NPC446W,SJSJ,275000,275000,"['/SJ/2E/SS/SJ2E5NPC446W_MB_W01.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5NPC446W_MB_W02.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5NPC446W_MB_W03.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5NPC446W_MB_W04.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5NPC446W_MB_W05.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5NPC446W_MB_W06.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5NPC446W_MB_W07.jpg?rs=684X1032']",['SMOKE BLUE'],"['61', '64', '67']",0.33333333333333337,여성,팬츠,데님,"자연스러운 워싱 디테일과 와이드핏 실루엣이 어우러져 트렌디한 무드를 자아내는 데님 팬츠입니다. 힙 포켓 한쪽에 레더 탭을 더해 섬세하게 완성하였습니다. 탄탄한 100% 면 소재를 사용했으며,  발목이 드러나는 크롭한 기장감으로 디자인하였습니다.","173cm, 55 사이즈 모델이 64 사이즈 착용","['면 100% 소재', '앞면에 버튼과 지퍼 클로징', '5포켓 디자인', '힙 포켓 한쪽에 레더 탭']",SJSJ
O22E5NPCM29W,O'2nd,318000,318000,"['/O2/2E/SS/O22E5NPCM29W_IN_W01.jpg?rs=684X1032', '/O2/2E/SS/O22E5NPCM29W_IN_W02.jpg?rs=684X1032', '/O2/2E/SS/O22E5NPCM29W_IN_W03.jpg?rs=684X1032', '/O2/2E/SS/O22E5NPCM29W_IN_W04.jpg?rs=684X1032', '/O2/2E/SS/O22E5NPCM29W_IN_W05.jpg?rs=684X1032', '/O2/2E/SS/O22E5NPCM29W_IN_W06.jpg?rs=684X1032', '/O2/2E/SS/O22E5NPCM29W_IN_W07.jpg?rs=684X1032']",['INDIGO NAVY'],"['61', '64', '67']",0.2222222222222222,여성,팬츠,데님,"짙은 데님 워싱이 시선을 사로잡으며, 밑단까지 여유롭게 떨어지는 와이드 실루엣으로 편안한 착용감을 자랑하는 팬츠입니다. 앞면에 셔링을 더해 볼륨감 있는 실루엣을 자아내며, 힙 포켓 한쪽에 플로럴 모티브와 레터링 자수를 디자인했습니다. 면 혼방 소재로 탄탄한 아웃핏을 선보이며, 같은 소재의 데님 탑과 셋업 하여 한층 완성도 높은 룩을 연출할 수 있습니다.","174cm, 55 사이즈 모델이 64 사이즈 착용","['면 혼방 소재', '앞면에 버튼과 지퍼 클로징', '양옆과 힙에 포켓']",O'2nd
O22E5NPCM29W,O'2nd,318000,318000,"['/O2/2E/SS/O22E5NPCM29W_IN_W01.jpg?rs=684X1032', '/O2/2E/SS/O22E5NPCM29W_IN_W02.jpg?rs=684X1032', '/O2/2E/SS/O22E5NPCM29W_IN_W03.jpg?rs=684X1032', '/O2/2E/SS/O22E5NPCM29W_IN_W04.jpg?rs=684X1032', '/O2/2E/SS/O22E5NPCM29W_IN_W05.jpg?rs=684X1032', '/O2/2E/SS/O22E5NPCM29W_IN_W06.jpg?rs=684X1032', '/O2/2E/SS/O22E5NPCM29W_IN_W07.jpg?rs=684X1032']",['INDIGO NAVY'],"['61', '64', '67']",0.2222222222222222,여성,팬츠,데님,"짙은 데님 워싱이 시선을 사로잡으며, 밑단까지 여유롭게 떨어지는 와이드 실루엣으로 편안한 착용감을 자랑하는 팬츠입니다. 앞면에 셔링을 더해 볼륨감 있는 실루엣을 자아내며, 힙 포켓 한쪽에 플로럴 모티브와 레터링 자수를 디자인했습니다. 면 혼방 소재로 탄탄한 아웃핏을 선보이며, 같은 소재의 데님 탑과 셋업 하여 한층 완성도 높은 룩을 연출할 수 있습니다.","174cm, 55 사이즈 모델이 64 사이즈 착용","['면 혼방 소재', '앞면에 버튼과 지퍼 클로징', '양옆과 힙에 포켓']",O'2nd
SY2E4NPC738W,SYSTEM,355000,355000,"['/SY/2E/SS/SY2E4NPC738W_MB_W01.jpg?rs=684X1032', '/SY/2E/SS/SY2E4NPC738W_MB_W02.jpg?rs=684X1032', '/SY/2E/SS/SY2E4NPC738W_MB_W03.jpg?rs=684X1032', '/SY/2E/SS/SY2E4NPC738W_MB_W04.jpg?rs=684X1032', '/SY/2E/SS/SY2E4NPC738W_MB_W05.jpg?rs=684X1032', '/SY/2E/SS/SY2E4NPC738W_MB_W06.jpg?rs=684X1032', '/SY/2E/SS/SY2E4NPC738W_MB_W07.jpg?rs=684X1032']",['SMOKE BLUE'],"['61', '64', '67']",0.11111111111111116,여성,팬츠,데님,"시스템만의 스타일리시한 워싱과 여유로운 와이드 실루엣의 조화가 눈길을 끄는 데님 팬츠입니다. 앞면에 투턱을 잡아 볼륨감 있는 외관을 자아내며, 클래식한 5포켓 디자인으로 섬세하게 완성했습니다. 허리 라인 뒷면의 밴딩으로 활동성을 높여주었으며, 얇고 가벼운 면 혼방 소재로 한층 편안한 착용감을 전해줍니다. 같은 소재의 데님 셔츠와 셋업 스타일링이 가능합니다.","174cm, 55 사이즈 모델이 64 사이즈 착용","['면 혼방 소재', '앞면에 버튼과 지퍼 클로징', '5포켓 디자인', '허리 라인 뒷면에 밴딩']",SYSTEM
TM2E3NPC943WP1,TIME,675000,675000,"['/TM/2E/SS/TM2E3NPC943WP1_DM_W01.jpg?rs=684X1032', '/TM/2E/SS/TM2E3NPC943WP1_DM_W02.jpg?rs=684X1032', '/TM/2E/SS/TM2E3NPC943WP1_DM_W03.jpg?rs=684X1032', '/TM/2E/SS/TM2E3NPC943WP1_DM_W04.jpg?rs=684X1032', '/TM/2E/SS/TM2E3NPC943WP1_DM_W05.jpg?rs=684X1032', '/TM/2E/SS/TM2E3NPC943WP1_DM_W06.jpg?rs=684X1032', '/TM/2E/SS/TM2E3NPC943WP1_DM_W07.jpg?rs=684X1032', '/TM/2E/SS/TM2E3NPC943WP1_DM_W08.jpg?rs=684X1032', '/TM/2E/SS/TM2E3NPC943WP1_DM_W09.jpg?rs=684X1032']",['DENIM'],"['61', '64']",0.0,여성,팬츠,데님,"부분적으로 더해진 크리스탈과 메탈 볼 장식이 시선을 사로잡는 데님 팬츠입니다. 상단은 여유롭고 하단은 점차 좁아지는 테이퍼드 실루엣이며, 포켓 하단에 다트 라인을 디자인했습니다. 허리 라인 뒷면의 밴딩이 편안한 착용감을 자랑하며, 탄탄한 100% 면 소재를 사용했습니다. 크롭한 기장감으로 다양한 룩에 매치하여 캐주얼하면서도 스타일리시한 분위기를 연출하기 좋은 아이템입니다.","175cm, 55 사이즈 모델이 64 사이즈 착용","['100% 면 소재', '앞면에 버튼과 지퍼 클로징', '양옆과 힙에 포켓', '허리 라인 뒷면에 밴딩']",TIME
SJ2E4NPC435W,SJSJ,295000,295000,"['/SJ/2E/SS/SJ2E4NPC435W_OW_W01.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4NPC435W_OW_W02.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4NPC435W_OW_W03.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4NPC435W_OW_W04.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4NPC435W_OW_W05.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4NPC435W_OW_W06.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4NPC435W_OW_W07.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4NPC435W_MB_W01.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4NPC435W_MB_W02.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4NPC435W_MB_W03.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4NPC435W_MB_W04.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4NPC435W_MB_W05.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4NPC435W_MB_W06.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4NPC435W_MB_W07.jpg?rs=684X1032']","['OFF WHITE', 'SMOKE BLUE']","['61', '64', '67']",1.0,여성,팬츠,쇼츠,"밑단까지 여유롭게 떨어지는 와이드 핏과 짧은 기장감으로 다리 라인을 길어보이게 연출해주는 데님 쇼츠입니다. 탄탄한 100% 면 소재를 사용하였으며, 허리 라인 뒷면에 밴딩이 있어 편안한 착용감을 전해줍니다. 앞면에 솔기 라인과 레더 탭 디테일로 섬세하게 포인트를 주었으며, 베이직한 컬러감으로 캐주얼한 룩에 두루 매치하기 좋은 아이템입니다.","174cm, 55 사이즈 모델이 64 사이즈 착용","['100% 면 소재', '앞면의 버튼과 지퍼 클로징', '4포켓 디자인', '허리 라인 앞면에 레더 탭 디테일', '허리 라인 뒷면에 밴딩']",SJSJ
SJ2E4NPC435W,SJSJ,295000,295000,"['/SJ/2E/SS/SJ2E4NPC435W_OW_W01.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4NPC435W_OW_W02.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4NPC435W_OW_W03.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4NPC435W_OW_W04.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4NPC435W_OW_W05.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4NPC435W_OW_W06.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4NPC435W_OW_W07.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4NPC435W_MB_W01.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4NPC435W_MB_W02.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4NPC435W_MB_W03.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4NPC435W_MB_W04.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4NPC435W_MB_W05.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4NPC435W_MB_W06.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4NPC435W_MB_W07.jpg?rs=684X1032']","['OFF WHITE', 'SMOKE BLUE']","['61', '64', '67']",1.0,여성,팬츠,쇼츠,"밑단까지 여유롭게 떨어지는 와이드 핏과 짧은 기장감으로 다리 라인을 길어보이게 연출해주는 데님 쇼츠입니다. 탄탄한 100% 면 소재를 사용하였으며, 허리 라인 뒷면에 밴딩이 있어 편안한 착용감을 전해줍니다. 앞면에 솔기 라인과 레더 탭 디테일로 섬세하게 포인트를 주었으며, 베이직한 컬러감으로 캐주얼한 룩에 두루 매치하기 좋은 아이템입니다.","174cm, 55 사이즈 모델이 64 사이즈 착용","['100% 면 소재', '앞면의 버튼과 지퍼 클로징', '4포켓 디자인', '허리 라인 앞면에 레더 탭 디테일', '허리 라인 뒷면에 밴딩']",SJSJ
LC2E5NPC883W,LANVIN COLLECTION,445000,445000,"['/LC/2E/SS/LC2E5NPC883W_BL_W01.jpg?rs=684X1032', '/LC/2E/SS/LC2E5NPC883W_BL_W02.jpg?rs=684X1032', '/LC/2E/SS/LC2E5NPC883W_BL_W03.jpg?rs=684X1032', '/LC/2E/SS/LC2E5NPC883W_BL_W04.jpg?rs=684X1032', '/LC/2E/SS/LC2E5NPC883W_BL_W05.jpg?rs=684X1032', '/LC/2E/SS/LC2E5NPC883W_BL_W06.jpg?rs=684X1032', '/LC/2E/SS/LC2E5NPC883W_BL_W07.jpg?rs=684X1032']",['BLUE'],"['61', '64', '67']",0.8888888888888888,여성,팬츠,쇼츠,"섬세한 스톤 워싱으로 스타일리시한 분위기를 자아내는 데님 쇼츠입니다. 앞면의 핀턱으로 밑단까지 풍성하게 플레어 지는 여유로운 실루엣을 선보이며, 허리 라인의 밴딩이 편안한 착용감을 전해줍니다. 100% 면 소재를 사용했으며, 다리 라인을 자연스럽게 드러내는 짧은 기장감으로 S/S 시즌 높은 활용도를 자랑합니다.","178cm, 55 사이즈 모델이 64 사이즈 착용","['100% 면 소재', '앞면에 버튼과 지퍼 클로징', '허리 라인 전체 밴딩', '양옆과 힙에 포켓']",LANVIN COLLECTION
LC2E5NPC883W,LANVIN COLLECTION,445000,445000,"['/LC/2E/SS/LC2E5NPC883W_BL_W01.jpg?rs=684X1032', '/LC/2E/SS/LC2E5NPC883W_BL_W02.jpg?rs=684X1032', '/LC/2E/SS/LC2E5NPC883W_BL_W03.jpg?rs=684X1032', '/LC/2E/SS/LC2E5NPC883W_BL_W04.jpg?rs=684X1032', '/LC/2E/SS/LC2E5NPC883W_BL_W05.jpg?rs=684X1032', '/LC/2E/SS/LC2E5NPC883W_BL_W06.jpg?rs=684X1032', '/LC/2E/SS/LC2E5NPC883W_BL_W07.jpg?rs=684X1032']",['BLUE'],"['61', '64', '67']",0.8888888888888888,여성,팬츠,쇼츠,"섬세한 스톤 워싱으로 스타일리시한 분위기를 자아내는 데님 쇼츠입니다. 앞면의 핀턱으로 밑단까지 풍성하게 플레어 지는 여유로운 실루엣을 선보이며, 허리 라인의 밴딩이 편안한 착용감을 전해줍니다. 100% 면 소재를 사용했으며, 다리 라인을 자연스럽게 드러내는 짧은 기장감으로 S/S 시즌 높은 활용도를 자랑합니다.","178cm, 55 사이즈 모델이 64 사이즈 착용","['100% 면 소재', '앞면에 버튼과 지퍼 클로징', '허리 라인 전체 밴딩', '양옆과 힙에 포켓']",LANVIN COLLECTION
SJ2E5WPCE06W,SJSJ,195000,195000,"['/SJ/2E/SS/SJ2E5WPCE06W_BL_W01.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WPCE06W_BL_W02.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WPCE06W_BL_W03.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WPCE06W_BL_W04.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WPCE06W_BL_W05.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WPCE06W_BL_W06.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WPCE06W_BL_W07.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WPCE06W_BL_W08.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WPCE06W_BL_W09.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WPCE06W_LE_W01.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WPCE06W_LE_W02.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WPCE06W_LE_W03.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WPCE06W_LE_W04.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WPCE06W_LE_W05.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WPCE06W_LE_W06.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WPCE06W_LE_W07.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WPCE06W_LE_W08.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WPCE06W_LE_W09.jpg?rs=684X1032']","['BLUE', 'LIGHT BEIGE']","['61', '64', '67']",0.7777777777777778,여성,팬츠,쇼츠,"마치 손으로 구긴듯한 크링클 텍스처가 시선을 사로잡는 쇼츠입니다. 다리 라인을 드러내는 짦은 기장감이 특징이며, 허리의 밴딩과 드로우스트링으로 실루엣 조절이 용이합니다. 전체 안감 디자인으로 비침을 최소화하였으며, 같은 소재의 점퍼와 셋업하여 캐주얼한 분위기를 완성하기 좋습니다.","176cm, 55 사이즈 모델이 82 사이즈 착용","['앞면에 페이크 여밈', '허리에 밴딩과 드로우스트링', '양옆에 포켓과 힙에 페이크 포켓']",SJSJ
TM2E4WPCB62W,TIME,495000,495000,"['/TM/2E/SS/TM2E4WPCB62W_BK_W01.jpg?rs=684X1032', '/TM/2E/SS/TM2E4WPCB62W_BK_W02.jpg?rs=684X1032', '/TM/2E/SS/TM2E4WPCB62W_BK_W03.jpg?rs=684X1032', '/TM/2E/SS/TM2E4WPCB62W_BK_W04.jpg?rs=684X1032', '/TM/2E/SS/TM2E4WPCB62W_BK_W05.jpg?rs=684X1032', '/TM/2E/SS/TM2E4WPCB62W_BK_W06.jpg?rs=684X1032', '/TM/2E/SS/TM2E4WPCB62W_BK_W07.jpg?rs=684X1032', '/TM/2E/SS/TM2E4WPCB62W_OW_W01.jpg?rs=684X1032', '/TM/2E/SS/TM2E4WPCB62W_OW_W02.jpg?rs=684X1032', '/TM/2E/SS/TM2E4WPCB62W_OW_W03.jpg?rs=684X1032', '/TM/2E/SS/TM2E4WPCB62W_OW_W04.jpg?rs=684X1032', '/TM/2E/SS/TM2E4WPCB62W_OW_W05.jpg?rs=684X1032', '/TM/2E/SS/TM2E4WPCB62W_OW_W06.jpg?rs=684X1032', '/TM/2E/SS/TM2E4WPCB62W_OW_W07.jpg?rs=684X1032']","['BLACK', 'OFF WHITE']","['61', '64', '67']",0.6666666666666667,여성,팬츠,쇼츠,"허리 라인에 더해진 핀턱 디테일로 불륨감 있는 외관을 자아내는 쇼츠입니다. 다리 라인을 자연스럽게 드러내는 짧은 기장감이 특징이며, 이탈리아 수입의 가볍고 바스락한 소재를 사용했습니다. 위빙 짜임으로 완성한 소가죽 소재의 벨트를 함께 구성해 다양한 스타일링이 가능하며, 허리 뒷면의 밴딩이 한층 편안한 움직임을 전해줍니다.","175cm, 55 사이즈 모델이 64 사이즈 착용","['이탈리아 수입 원단', '앞면에 버튼과 후크, 지퍼 클로징', '허리 라인 뒷면에 밴딩', '양옆에 포켓과 힙에 페이크 포켓', '벨트 길이*폭 (cm) :108*2']",TIME
SY2E3WPC936W,SYSTEM,295000,295000,"['/SY/2E/SS/SY2E3WPC936W_LB_W01.jpg?rs=684X1032', '/SY/2E/SS/SY2E3WPC936W_LB_W02.jpg?rs=684X1032', '/SY/2E/SS/SY2E3WPC936W_LB_W03.jpg?rs=684X1032', '/SY/2E/SS/SY2E3WPC936W_LB_W04.jpg?rs=684X1032', '/SY/2E/SS/SY2E3WPC936W_LB_W05.jpg?rs=684X1032', '/SY/2E/SS/SY2E3WPC936W_LB_W06.jpg?rs=684X1032', '/SY/2E/SS/SY2E3WPC936W_LB_W07.jpg?rs=684X1032', '/SY/2E/SS/SY2E3WPC936W_BK_W01.jpg?rs=684X1032', '/SY/2E/SS/SY2E3WPC936W_BK_W02.jpg?rs=684X1032', '/SY/2E/SS/SY2E3WPC936W_BK_W03.jpg?rs=684X1032', '/SY/2E/SS/SY2E3WPC936W_BK_W04.jpg?rs=684X1032', '/SY/2E/SS/SY2E3WPC936W_BK_W05.jpg?rs=684X1032', '/SY/2E/SS/SY2E3WPC936W_BK_W06.jpg?rs=684X1032', '/SY/2E/SS/SY2E3WPC936W_BK_W07.jpg?rs=684X1032']","['LIGHT BLUE', 'BLACK']","['61', '64', '67']",0.5555555555555556,여성,팬츠,쇼츠,"앞면에 패널을 덧대어 스커트를 입은 듯한 외관을 자아내는 퀼로트 쇼츠입니다. 허리 양옆의 드로우스트링과 뒷면의 밴딩으로 실루엣 조절이 용이하며, 다리 라인을 과감하게 드러내는 짧은 기장감이 특징입니다. 가볍고 바스락한 면 혼방 소재를 사용했으며, 다양한 상의와 함께 매치하여 캐주얼하면서도 스타일리시한 룩을 완성하기 좋습니다. ","173cm, 55 사이즈 모델이 64 사이즈 착용","['면 혼방 소재', '허리 양옆에 드로우스트링과 뒷면에 밴딩', '양옆에 포켓과 힙에 페이크 포켓']",SYSTEM
SJ2E4WPC332W,SJSJ,355000,355000,"['/SJ/2E/SS/SJ2E4WPC332W_DN_W01.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4WPC332W_DN_W02.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4WPC332W_DN_W03.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4WPC332W_DN_W04.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4WPC332W_DN_W05.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4WPC332W_DN_W06.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4WPC332W_DN_W07.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4WPC332W_OW_W01.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4WPC332W_OW_W02.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4WPC332W_OW_W03.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4WPC332W_OW_W04.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4WPC332W_OW_W05.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4WPC332W_OW_W06.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4WPC332W_OW_W07.jpg?rs=684X1032']","['DARK NAVY', 'OFF WHITE']","['61', '64', '67']",0.4444444444444444,여성,팬츠,쇼츠,"입체감 있는 레이스 텍스처로 이루어져 있는 외관이 시선을 사로잡는 쇼츠입니다. 자연스럽게 퍼지는 실루엣과 짧은 기장으로 다리를 길어 보이게 연출해 주며, 양옆에 버튼 여밈의 포켓을 디자인했습니다. 밑단 에지를 따라 브레이드 라인을 더해 형태감을 유지해 주며, 같은 소재의 크롭 자켓과 셋업하여 세련된 룩을 완성하기 좋은 아이템입니다.","174cm, 55 사이즈 모델이 64 사이즈 착용","['100% 면 소재', '앞면에 페이크 여밈', '허리 라인 한쪽의 지퍼와 후크 클로징', '양옆에 포켓과 힙 페이크 포켓']",SJSJ
SY2E3WPS971W,SYSTEM,295000,295000,"['/SY/2E/SS/SY2E3WPS971W_BK_W01.jpg?rs=684X1032', '/SY/2E/SS/SY2E3WPS971W_BK_W02.jpg?rs=684X1032', '/SY/2E/SS/SY2E3WPS971W_BK_W03.jpg?rs=684X1032', '/SY/2E/SS/SY2E3WPS971W_BK_W04.jpg?rs=684X1032', '/SY/2E/SS/SY2E3WPS971W_BK_W05.jpg?rs=684X1032', '/SY/2E/SS/SY2E3WPS971W_BK_W06.jpg?rs=684X1032', '/SY/2E/SS/SY2E3WPS971W_BK_W07.jpg?rs=684X1032', '/SY/2E/SS/SY2E3WPS971W_GY_W01.jpg?rs=684X1032', '/SY/2E/SS/SY2E3WPS971W_GY_W02.jpg?rs=684X1032', '/SY/2E/SS/SY2E3WPS971W_GY_W03.jpg?rs=684X1032', '/SY/2E/SS/SY2E3WPS971W_GY_W04.jpg?rs=684X1032', '/SY/2E/SS/SY2E3WPS971W_GY_W05.jpg?rs=684X1032', '/SY/2E/SS/SY2E3WPS971W_GY_W06.jpg?rs=684X1032', '/SY/2E/SS/SY2E3WPS971W_GY_W07.jpg?rs=684X1032']","['BLACK', 'GREY']","['61', '64', '67']",0.33333333333333337,여성,팬츠,쇼츠,"자연스러운 구김이 있는 크링클 텍스처가 눈길을 끄는 팬츠로 다리 라인을 과감하게 드러내는 기장감이 특징입니다. 섬세한 스티치 라인이 돋보이며, 앞면에 핀턱을 더해 자연스러운 볼륨감을 더해주었습니다. 허리 라인 내부에 밴딩을 더해 편안한 착용감을 전해주며, 같은 소재의 셔츠와 셋업 스타일링이 가능합니다.","173cm, 55 사이즈 모델이 64 사이즈 착용","['앞면에 버튼과 후크, 지퍼 클로징', '허리 라인 뒷면 내부에 밴딩', '양옆과 힙에 포켓']",SYSTEM
OB2E4NPC626W,OBZEE,365000,365000,"['/OB/2E/SS/OB2E4NPC626W_DN_W01.jpg?rs=684X1032', '/OB/2E/SS/OB2E4NPC626W_DN_W02.jpg?rs=684X1032', '/OB/2E/SS/OB2E4NPC626W_DN_W03.jpg?rs=684X1032', '/OB/2E/SS/OB2E4NPC626W_DN_W04.jpg?rs=684X1032', '/OB/2E/SS/OB2E4NPC626W_DN_W05.jpg?rs=684X1032', '/OB/2E/SS/OB2E4NPC626W_DN_W06.jpg?rs=684X1032', '/OB/2E/SS/OB2E4NPC626W_DN_W07.jpg?rs=684X1032']",['DARK NAVY'],"['61', '64', '67']",0.2222222222222222,여성,팬츠,쇼츠,"허리를 부드럽게 감싸는 하이웨이스트 디자인과 무릎이 드러나는 경쾌한 기장감으로 제안한 데님 숏 팬츠입니다. 자연스러운 워싱이 어우러진 짙은 데님 컬러가 특징이며, 앞면에 줄지은 버튼 여밈으로 포인트를 주었습니다. 밑단에 배색 스티치 라인을 봉제해 마치 턴업 연출한 듯한 외관을 선보이며, 여러 탑과 편안하게 매칭 가능한 데일리 아이템입니다.","177cm, 55 사이즈 모델이 64 사이즈 착용","['100% 면 소재', '앞면에 버튼 클로징', '5포켓 디자인', '허리 라인 뒷면에 로고 탭']",OBZEE
CM2E4WPC331WM1,the CASHMERE,365000,365000,"['/CM/2E/SS/CM2E4WPC331WM1_DN_W01.jpg?rs=684X1032', '/CM/2E/SS/CM2E4WPC331WM1_DN_W02.jpg?rs=684X1032', '/CM/2E/SS/CM2E4WPC331WM1_DN_W03.jpg?rs=684X1032', '/CM/2E/SS/CM2E4WPC331WM1_DN_W04.jpg?rs=684X1032', '/CM/2E/SS/CM2E4WPC331WM1_DN_W05.jpg?rs=684X1032', '/CM/2E/SS/CM2E4WPC331WM1_DN_W06.jpg?rs=684X1032', '/CM/2E/SS/CM2E4WPC331WM1_DN_W07.jpg?rs=684X1032']",['DARK NAVY'],"['64', '67']",0.11111111111111116,여성,팬츠,쇼츠,"허리 양옆에 2개의 턱을 봉제해 릴렉스한 무드를 연출하는 이 팬츠는 얇고 탄탄한 면 혼방 소재로 제작되어 뛰어난 착용감을 자랑합니다. 히든 클로징의 미니멀한 디자인으로 다양한 룩에 어울리기 좋으며, 여유로운 실루엣으로 편안합니다.","174cm, 55 사이즈 모델이 64 사이즈 착용","['면 혼방 소재', '앞면에 버튼과 후크, 지퍼 클로징', '양옆에 포켓과 힙 페이크 포켓']",the CASHMERE
